"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Total_Purchase","Avg_Purchase","Max_Purchase","Min_Purchase","Num_Purchases"
"1001353","M","0-17","10","C","0","0",274573,8580.40625,19137,1394,32
"1001354","F","26-35","2","B","3","0",3153310,8298.18421052631,20754,375,380
"1001355","F","46-50","20","A","3","0",234934,8701.25925925926,23178,1376,27
"1001356","F","18-25","4","B","2","0",1906901,7195.85283018868,23419,209,265
"1001357","M","46-50","0","C","1","1",467378,5080.19565217391,19203,1499,92
"1001358","M","36-45","17","C","1","1",1361366,11158.737704918,23314,578,122
"1001359","M","36-45","1","C","2","0",479513,9590.26,20593,1434,50
"1001360","M","26-35","20","C","1","1",537052,9590.21428571429,19618,1381,56
"1001361","F","26-35","0","A","1","0",671376,9196.93150684931,23478,953,73
"1001362","M","36-45","12","B","0","0",1174138,9624.08196721311,23448,564,122
"1001363","M","51-55","7","B","3","0",105715,9610.45454545455,20486,1523,11
"1001364","F","46-50","2","A","0","0",248550,8285,20948,927,30
"1001365","F","0-17","10","C","3","0",299108,8308.55555555555,19336,1417,36
"1001366","M","0-17","10","C","0","0",643911,8472.51315789474,20424,1493,76
"1001367","M","26-35","12","C","1","0",1046703,9023.30172413793,19672,568,116
"1001368","F","26-35","3","C","1","0",200794,8730.17391304348,20604,3461,23
"1001369","M","26-35","5","B","1","1",2238770,10610.2843601896,23651,763,211
"1001370","M","36-45","2","C","2","1",701715,8882.46835443038,20239,1409,79
"1001371","F","51-55","2","A","3","1",244712,11652.9523809524,21047,6913,21
"1001372","M","0-17","10","B","1","0",324579,9016.08333333333,19238,1536,36
"1001373","F","26-35","1","A","1","0",486017,11045.8409090909,23445,1398,44
"1001374","M","51-55","1","B","3","0",435896,8717.92,19265,2750,50
"1001375","F","46-50","5","B","2","1",286931,8439.14705882353,15502,3645,34
"1001376","F","46-50","1","C","1","1",535959,9925.16666666667,20519,4494,54
"1001377","M","36-45","16","B","3","1",2521743,8606.63139931741,19556,698,293
"1001378","F","46-50","7","C","3","1",442140,13398.1818181818,23919,954,33
"1001379","F","55+","13","C","2","1",93804,6700.28571428571,11042,3514,14
"1001380","M","0-17","10","C","0","0",1349227,9994.27407407407,19678,724,135
"1001381","M","18-25","11","C","1","0",287492,7187.3,20451,1782,40
"1001382","F","46-50","1","C","1","0",176919,9311.52631578947,23774,761,19
"1001383","F","26-35","7","A","1","0",3321052,7496.73137697517,23717,201,443
"1001384","M","18-25","10","C","1","0",137837,11486.4166666667,20758,3949,12
"1001385","F","26-35","5","C","1","1",115544,10504,20576,2302,11
"1001386","F","26-35","0","B","1","0",371833,9069.09756097561,21451,2673,41
"1001387","F","51-55","13","B","1","1",1175403,9479.0564516129,23959,584,124
"1001388","M","55+","20","C","2","1",443898,12682.8,20758,575,35
"1001389","M","26-35","17","B","4","1",2386935,10244.356223176,23823,686,233
"1001390","M","36-45","16","C","3","1",1642084,9774.30952380952,20725,744,168
"1001391","M","36-45","15","C","0","1",1032858,8607.15,23160,1981,120
"1001392","M","46-50","3","C","1","1",1257568,9673.6,20512,560,130
"1001393","M","18-25","4","B","3","0",655525,10572.9838709677,20611,753,62
"1001394","F","26-35","3","A","0","0",106438,6261.05882352941,15690,2017,17
"1001395","M","26-35","2","B","1","1",1672356,10859.4545454545,21520,1482,154
"1001396","F","26-35","12","A","4","1",972834,8843.94545454545,21463,1563,110
"1001397","M","36-45","7","C","3","1",287790,10278.2142857143,21437,3061,28
"1001398","F","55+","16","C","3","1",194976,9284.57142857143,18840,955,21
"1001399","M","18-25","17","C","1","0",1394568,10105.5652173913,23607,746,138
"1001400","M","26-35","7","B","4","0",369567,10265.75,20659,3604,36
"1001401","F","18-25","1","C","3","0",347978,9942.22857142857,23887,756,35
"1001402","M","18-25","4","C","3","0",316132,10197.8064516129,20203,2762,31
"1001403","F","26-35","0","C","4","1",444828,12022.3783783784,23730,1842,37
"1001404","M","51-55","16","B","1","1",1179957,6343.85483870968,23549,685,186
"1001405","M","55+","13","C","1","1",283138,7864.94444444444,19218,1081,36
"1001406","M","26-35","4","C","2","1",104679,8052.23076923077,19674,2766,13
"1001407","F","36-45","15","A","1","1",1032701,10124.5196078431,23143,1369,102
"1001408","M","26-35","0","B","1","1",878625,11410.7142857143,21051,3816,77
"1001409","M","18-25","4","B","1","1",534028,12137,21236,3552,44
"1001410","M","51-55","7","B","3","1",486379,10808.4222222222,19621,751,45
"1001411","M","36-45","1","C","2","0",274818,8327.81818181818,23285,1983,33
"1001412","M","26-35","17","C","4","1",117304,9775.33333333333,19222,1566,12
"1001413","M","18-25","3","B","1","1",989042,10521.7234042553,23889,775,94
"1001414","M","18-25","4","C","4","0",726455,14244.2156862745,19638,4285,51
"1001415","M","46-50","14","C","1","0",1026973,9688.42452830189,20770,1372,106
"1001416","M","26-35","14","B","1","1",70350,7816.66666666667,9816,4541,9
"1001417","M","36-45","16","C","2","0",135619,8476.1875,15825,2931,16
"1001418","M","18-25","4","A","1","1",1523880,9644.81012658228,20611,1745,158
"1001420","M","18-25","4","C","3","0",1746476,10915.475,23532,723,160
"1001421","F","0-17","10","A","1","0",949261,8551.9009009009,21245,197,111
"1001422","M","36-45","17","B","3","0",3086616,7774.85138539043,20371,587,397
"1001423","M","26-35","4","C","2","1",382310,7802.24489795918,20671,590,49
"1001424","M","36-45","0","C","2","1",217660,8061.48148148148,19703,3073,27
"1001425","M","0-17","10","B","1","0",3641102,8794.93236714976,23851,714,414
"1001426","M","18-25","14","B","3","0",2034163,9686.49047619048,21062,761,210
"1001427","M","26-35","12","C","2","0",793290,9224.3023255814,19510,1571,86
"1001428","F","46-50","11","C","2","1",301846,10061.5333333333,21346,3189,30
"1001429","F","36-45","3","C","4","0",132858,8303.625,15233,1778,16
"1001430","M","18-25","4","B","2","1",668492,10610.9841269841,21090,3520,63
"1001431","M","55+","6","C","1","1",103404,7954.15384615385,19106,1462,13
"1001432","M","36-45","1","C","2","1",162477,9026.5,23876,3536,18
"1001433","F","18-25","14","C","1","0",620987,12419.74,19698,4505,50
"1001434","F","0-17","10","A","0","0",843454,5476.97402597403,19704,713,154
"1001435","M","26-35","14","A","4","0",174829,8325.19047619048,19028,2318,21
"1001436","F","51-55","6","B","1","1",381555,9783.46153846154,20951,3761,39
"1001437","M","51-55","3","C","4","0",1031822,11338.7032967033,23523,742,91
"1001438","M","18-25","2","C","0","0",181229,7551.20833333333,20620,2101,24
"1001439","M","36-45","3","C","1","1",265956,14775.3333333333,23780,587,18
"1001440","M","36-45","12","C","1","0",596978,8779.08823529412,23125,2126,68
"1001441","M","36-45","16","C","3","1",361116,8024.8,19059,2958,45
"1001442","M","18-25","2","A","3","0",829073,9110.69230769231,23175,768,91
"1001443","M","36-45","2","C","0","1",283304,10896.3076923077,20822,1043,26
"1001444","F","26-35","4","B","1","0",151934,8937.29411764706,19089,2987,17
"1001445","M","26-35","2","C","1","1",125070,9620.76923076923,19111,1932,13
"1001446","M","36-45","12","B","4","1",620444,12165.568627451,23875,765,51
"1001447","M","18-25","4","A","0","0",4383690,8462.72200772201,23342,396,518
"1001448","F","26-35","3","A","1","0",5000572,9026.30324909747,23643,406,554
"1001449","M","36-45","20","A","1","1",4916936,7125.99420289855,23768,198,690
"1001450","M","18-25","4","B","2","1",374610,5853.28125,19146,1400,64
"1001451","M","36-45","20","B","0","0",3785894,9757.4587628866,23786,407,388
"1001452","F","55+","13","C","1","1",98041,9804.1,23364,3509,10
"1001454","M","18-25","4","C","2","0",103124,10312.4,19293,5949,10
"1001455","F","46-50","0","B","1","1",344416,8831.17948717949,20331,574,39
"1001456","M","26-35","2","C","1","0",167214,12862.6153846154,19706,4638,13
"1001457","M","26-35","1","B","1","1",1498200,9603.84615384615,23649,757,156
"1001458","M","0-17","0","B","2","0",453527,9070.54,20235,759,50
"1001459","F","26-35","0","C","0","0",116300,7753.33333333333,19382,2020,15
"1001460","F","18-25","4","C","3","1",162244,8539.15789473684,19653,801,19
"1001461","F","46-50","0","B","2","1",229289,8492.18518518518,20232,1525,27
"1001462","M","36-45","16","B","2","1",156687,8704.83333333333,20292,1636,18
"1001463","M","51-55","16","C","4","1",561666,10029.75,19474,3485,56
"1001464","M","36-45","12","C","3","1",557534,12671.2272727273,19704,774,44
"1001465","M","51-55","16","B","4","1",3276743,9723.27299703264,23846,763,337
"1001466","M","18-25","4","C","3","1",1488170,12001.3709677419,20335,1713,124
"1001467","M","26-35","5","C","2","0",482441,9102.66037735849,20492,2840,53
"1001468","M","0-17","14","B","1","0",883877,13810.578125,19587,800,64
"1001469","M","55+","20","C","1","0",179615,8164.31818181818,19560,753,22
"1001470","M","18-25","4","A","1","1",2834982,7250.59335038363,20766,207,391
"1001471","M","26-35","17","B","1","0",82550,8255,13188,3879,10
"1001472","M","26-35","7","C","1","0",1538854,12022.296875,19707,1373,128
"1001473","M","26-35","14","B","0","0",1377570,10596.6923076923,19678,1057,130
"1001474","M","26-35","4","A","2","1",693523,9767.92957746479,23961,1435,71
"1001475","F","26-35","2","B","3","0",395208,9639.21951219512,20451,2033,41
"1001476","F","18-25","0","B","0","0",407413,10185.325,20183,769,40
"1001477","F","46-50","1","C","2","0",150492,7920.63157894737,23193,761,19
"1001478","M","0-17","10","C","2","0",125673,7854.5625,19583,1790,16
"1001479","F","51-55","2","B","1","0",150667,9416.6875,15559,5240,16
"1001480","M","26-35","20","C","1","0",212293,8491.72,19218,4027,25
"1001481","M","36-45","17","C","4","0",527653,10992.7708333333,20376,3127,48
"1001482","M","26-35","7","C","3","0",256203,8006.34375,20359,402,32
"1001483","M","18-25","4","B","1","0",1427594,9711.52380952381,23418,566,147
"1001484","M","26-35","12","C","1","0",1545847,8935.53179190752,20361,570,173
"1001485","F","26-35","9","C","3","1",151265,10804.6428571429,20624,5199,14
"1001486","M","26-35","16","C","4","1",334509,10790.6129032258,20291,4480,31
"1001487","M","36-45","7","C","2","1",124611,6230.55,19343,717,20
"1001488","M","26-35","7","B","2","0",145774,14577.4,20524,7454,10
"1001489","F","36-45","2","A","2","1",1549650,6149.40476190476,23435,387,252
"1001490","M","51-55","7","B","4","1",1400072,14433.7319587629,19673,3015,97
"1001491","M","18-25","4","B","1","0",1038669,7928.77099236641,21378,759,131
"1001492","M","26-35","12","A","0","1",572481,8418.83823529412,21509,1454,68
"1001494","M","26-35","17","C","3","1",535393,9392.85964912281,20842,961,57
"1001495","M","18-25","0","C","1","0",682250,6754.9504950495,23071,726,101
"1001496","M","26-35","17","A","2","0",2339493,7333.83385579937,19363,569,319
"1001497","M","51-55","5","C","1","1",1414550,13471.9047619048,23924,1387,105
"1001498","M","18-25","4","A","2","0",608853,10147.55,20135,585,60
"1001499","M","0-17","10","C","1","0",894712,11929.4933333333,21125,928,75
"1001500","M","26-35","17","A","2","0",469455,9027.98076923077,21178,2076,52
"1001501","M","26-35","11","A","3","0",2630833,9040.66323024055,23057,684,291
"1001502","M","18-25","4","C","3","0",1433787,9310.30519480519,20589,197,154
"1001503","M","26-35","12","A","2","0",1443297,9621.98,23463,564,150
"1001504","M","18-25","19","A","3","0",245489,11689.9523809524,19584,5177,21
"1001505","M","51-55","11","C","3","1",1343249,7995.52976190476,21454,581,168
"1001506","M","26-35","7","C","4","1",565424,9919.71929824561,19917,1405,57
"1001507","M","36-45","17","C","0","0",535399,9734.52727272727,23120,1746,55
"1001508","F","0-17","10","C","4","0",140703,10823.3076923077,19376,2040,13
"1001509","M","0-17","0","B","3","0",1383041,8484.91411042945,23953,565,163
"1001510","F","26-35","1","A","1","0",145793,8099.61111111111,19705,1583,18
"1001511","M","36-45","12","C","4","1",419825,10764.7435897436,23236,743,39
"1001512","M","26-35","20","C","4","0",153745,9043.82352941176,19470,1934,17
"1001513","F","36-45","16","C","4","1",858882,10104.4941176471,23140,585,85
"1001514","M","18-25","4","B","4","1",679032,9700.45714285714,20959,1529,70
"1001515","M","26-35","16","C","3","1",134091,9577.92857142857,16066,2141,14
"1001516","F","26-35","12","B","1","0",1497681,8558.17714285714,20488,1777,175
"1001517","M","18-25","0","B","4","1",372900,9561.53846153846,20928,3597,39
"1001518","M","26-35","2","C","1","0",162896,16289.6,23092,3451,10
"1001519","M","18-25","4","C","1","0",453330,9251.63265306122,23952,757,49
"1001520","M","26-35","17","B","1","0",169710,13054.6153846154,19467,1545,13
"1001521","F","26-35","7","C","2","1",328439,8643.13157894737,20575,559,38
"1001522","M","36-45","20","A","0","1",514778,12555.5609756098,21057,1375,41
"1001523","M","26-35","17","C","0","0",632333,10717.5084745763,19674,1882,59
"1001524","M","18-25","4","B","1","0",1277920,9681.21212121212,23928,755,132
"1001525","F","26-35","16","B","3","1",501273,8951.30357142857,19324,701,56
"1001526","M","55+","17","C","4","1",151371,7966.8947368421,16099,1389,19
"1001527","M","18-25","10","C","1","1",640741,9024.52112676056,20936,555,71
"1001528","M","26-35","15","C","1","0",270866,8737.61290322581,19585,2058,31
"1001529","M","18-25","4","C","4","1",152450,12704.1666666667,19330,1804,12
"1001530","M","26-35","4","A","1","1",2112905,9736.88940092166,23638,573,217
"1001531","M","46-50","17","C","2","1",143513,7972.94444444444,16790,1077,18
"1001532","M","18-25","14","C","3","0",574602,8576.14925373134,20594,700,67
"1001533","M","46-50","1","C","0","1",443761,10085.4772727273,23824,3696,44
"1001534","M","51-55","12","C","3","1",75140,7514,15797,2046,10
"1001535","F","18-25","20","C","3","0",106785,6674.0625,8799,1987,16
"1001536","F","36-45","3","C","3","0",198901,9040.95454545455,19619,1836,22
"1001537","M","18-25","20","B","0","0",182157,11384.8125,19465,4570,16
"1001538","M","26-35","3","C","2","0",494690,9893.8,20500,2750,50
"1001539","M","26-35","3","C","1","0",213555,13347.1875,23556,5935,16
"1001540","M","46-50","0","A","4","1",738446,11360.7076923077,20046,740,65
"1001541","M","55+","17","C","3","1",222361,13080.0588235294,20215,6187,17
"1001542","M","18-25","17","C","4","0",1831153,11097.896969697,20675,1411,165
"1001543","M","26-35","11","C","2","0",1009179,10091.79,20534,570,100
"1001544","M","26-35","12","B","2","0",896905,9748.96739130435,20293,1416,92
"1001545","M","26-35","20","A","1","0",969886,8898.03669724771,19674,696,109
"1001546","M","26-35","4","A","4","1",1925750,10029.9479166667,19688,585,192
"1001547","M","55+","13","A","4","1",715028,9408.26315789474,20371,700,76
"1001548","M","36-45","1","A","3","0",170823,7764.68181818182,15400,1821,22
"1001549","M","36-45","6","C","4","0",77853,7785.3,15299,1679,10
"1001550","M","18-25","4","C","1","0",142212,9480.8,20562,375,15
"1001551","M","26-35","11","B","1","1",880921,9680.45054945055,23752,375,91
"1001552","M","46-50","20","B","1","1",1321839,9441.70714285714,20990,556,140
"1001553","F","26-35","15","C","0","0",174636,6985.44,19376,1868,25
"1001554","F","36-45","12","C","3","1",147795,11368.8461538462,20283,1582,13
"1001555","F","18-25","0","B","0","1",484489,10093.5208333333,23155,1731,48
"1001556","M","18-25","4","A","3","1",1550030,7750.15,21368,796,200
"1001557","F","18-25","4","C","1","0",337478,9642.22857142857,16475,1788,35
"1001558","M","18-25","6","A","1","1",220384,16952.6153846154,19576,7999,13
"1001559","M","36-45","8","A","1","0",265011,9138.31034482759,20464,375,29
"1001560","F","26-35","3","B","2","0",810432,10805.76,23057,797,75
"1001561","F","18-25","4","C","2","0",796130,8123.77551020408,19163,936,98
"1001562","M","18-25","20","C","1","1",81504,5094,8086,1601,16
"1001563","F","0-17","10","B","0","0",405660,9433.95348837209,23502,1672,43
"1001564","M","51-55","1","C","1","1",678891,10776.0476190476,19668,2016,63
"1001565","M","46-50","17","B","1","1",154300,6172,8765,1407,25
"1001566","M","36-45","16","C","3","0",105654,8804.5,19572,726,12
"1001567","M","26-35","12","B","1","0",691838,11530.6333333333,23649,398,60
"1001568","F","0-17","10","C","1","0",128704,9900.30769230769,20769,1368,13
"1001569","F","55+","13","C","1","1",422650,9829.06976744186,20307,3952,43
"1001570","M","18-25","17","B","1","1",420790,11073.4210526316,23683,373,38
"1001571","M","26-35","20","B","1","1",940947,10572.4382022472,20780,762,89
"1001572","F","26-35","3","C","3","1",233774,8991.30769230769,17251,2009,26
"1001573","M","0-17","0","C","4","0",112724,7045.25,19131,1996,16
"1001574","M","26-35","6","C","1","1",206303,7934.73076923077,13638,2976,26
"1001575","F","51-55","7","C","4","1",392734,13542.5517241379,19694,5353,29
"1001576","F","46-50","9","B","3","1",226865,8102.32142857143,19054,401,28
"1001577","M","55+","0","C","1","1",826231,10327.8875,23960,2777,80
"1001578","M","18-25","4","B","1","1",257786,15163.8823529412,19694,2948,17
"1001579","M","26-35","0","A","0","0",3820478,8926.35046728972,20825,588,428
"1001580","F","18-25","4","C","3","0",101055,6315.9375,15209,558,16
"1001581","F","18-25","4","B","4","1",171549,6861.96,15881,1439,25
"1001582","M","18-25","0","C","1","0",120100,10008.3333333333,19364,3540,12
"1001583","M","36-45","6","B","0","0",214110,8235,19486,1741,26
"1001584","M","26-35","19","B","4","0",2398734,9051.82641509434,20654,363,265
"1001585","M","55+","20","C","1","1",620127,9843.28571428571,20301,1794,63
"1001586","M","46-50","7","B","2","1",2691513,11962.28,23443,930,225
